image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1715,Negative for intraepithelial lesion,360,748
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1716,Negative for intraepithelial lesion,284,510
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1717,Negative for intraepithelial lesion,135,402
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1718,Negative for intraepithelial lesion,395,255
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1719,Negative for intraepithelial lesion,369,310
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1720,Negative for intraepithelial lesion,394,335
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1721,Negative for intraepithelial lesion,474,342
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1722,LSIL,278,672
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1723,Negative for intraepithelial lesion,269,726
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1724,Negative for intraepithelial lesion,642,804
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1725,Negative for intraepithelial lesion,302,139
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1726,LSIL,287,317
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1727,Negative for intraepithelial lesion,889,415
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1728,Negative for intraepithelial lesion,149,612
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1729,Negative for intraepithelial lesion,279,605
350,94510a321f43fadd424e96343d6cab76.png,10.6084/m9.figshare.12230723,1730,Negative for intraepithelial lesion,4,161
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1731,LSIL,468,217
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1732,LSIL,534,360
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1733,LSIL,345,675
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1734,Negative for intraepithelial lesion,383,355
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1735,Negative for intraepithelial lesion,97,49
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1736,Negative for intraepithelial lesion,195,172
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1737,Negative for intraepithelial lesion,67,479
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1738,Negative for intraepithelial lesion,473,474
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1739,Negative for intraepithelial lesion,740,470
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1740,Negative for intraepithelial lesion,1009,328
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1741,Negative for intraepithelial lesion,953,388
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1742,Negative for intraepithelial lesion,957,294
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1743,Negative for intraepithelial lesion,1014,228
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1744,Negative for intraepithelial lesion,1059,361
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1745,Negative for intraepithelial lesion,1192,109
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1746,Negative for intraepithelial lesion,940,118
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1747,Negative for intraepithelial lesion,723,109
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1748,Negative for intraepithelial lesion,1062,749
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1749,Negative for intraepithelial lesion,1204,487
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1750,Negative for intraepithelial lesion,1118,450
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1751,Negative for intraepithelial lesion,855,899
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1752,Negative for intraepithelial lesion,1124,959
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1753,Negative for intraepithelial lesion,692,304
349,0c2a10baed0650fa1f7bb87e5d83a545.png,10.6084/m9.figshare.12230720,1754,Negative for intraepithelial lesion,438,27
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1755,LSIL,342,232
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1756,LSIL,595,78
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1757,LSIL,622,138
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1758,LSIL,639,190
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1759,LSIL,692,154
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1760,LSIL,803,160
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1761,LSIL,824,99
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1762,LSIL,519,289
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1763,LSIL,704,295
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1764,LSIL,772,290
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1765,LSIL,882,317
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1766,LSIL,794,385
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1767,LSIL,917,427
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1768,LSIL,585,414
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1769,LSIL,617,520
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1770,LSIL,690,485
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1771,LSIL,702,567
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1772,LSIL,765,594
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1773,LSIL,784,517
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1774,LSIL,855,561
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1775,LSIL,555,555
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1776,LSIL,469,575
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1777,LSIL,500,656
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1778,LSIL,399,724
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1779,LSIL,474,756
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1780,LSIL,450,976
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1781,LSIL,415,939
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1782,LSIL,738,954
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1783,LSIL,703,986
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1784,LSIL,790,990
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1785,LSIL,1018,804
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1786,LSIL,993,914
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1787,LSIL,914,871
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1788,LSIL,598,784
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1789,LSIL,499,73
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1790,LSIL,588,257
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1791,LSIL,545,173
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1792,LSIL,872,934
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1793,LSIL,935,965
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1794,LSIL,1047,999
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1795,LSIL,1060,957
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1796,Negative for intraepithelial lesion,730,758
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1797,Negative for intraepithelial lesion,674,767
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1798,Negative for intraepithelial lesion,544,853
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1799,Negative for intraepithelial lesion,525,914
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1800,LSIL,769,681
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1801,Negative for intraepithelial lesion,705,27
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1802,ASC-US,902,755
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1803,ASC-US,993,652
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1804,ASC-US,1108,585
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1805,ASC-US,1064,717
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1806,ASC-US,1130,724
348,eb88a78cefd39ef4f57be86f7d6c55b6.png,10.6084/m9.figshare.12230717,1807,ASC-US,208,675
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1808,LSIL,710,359
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1809,LSIL,757,507
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1810,LSIL,687,489
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1811,LSIL,674,516
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1812,LSIL,753,759
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1813,LSIL,847,395
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1814,LSIL,283,216
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1815,Negative for intraepithelial lesion,559,75
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1816,Negative for intraepithelial lesion,843,225
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1817,Negative for intraepithelial lesion,883,270
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1818,Negative for intraepithelial lesion,885,324
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1819,Negative for intraepithelial lesion,764,911
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1820,Negative for intraepithelial lesion,848,999
347,2810965a78043a20fc999bfddec80b90.png,10.6084/m9.figshare.12230711,1821,Negative for intraepithelial lesion,862,952
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1822,LSIL,354,377
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1823,LSIL,367,415
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1824,LSIL,358,442
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1825,LSIL,487,385
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1826,LSIL,458,437
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1827,LSIL,608,468
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1828,Negative for intraepithelial lesion,169,203
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1829,Negative for intraepithelial lesion,630,94
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1830,Negative for intraepithelial lesion,695,15
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1831,Negative for intraepithelial lesion,735,74
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1832,Negative for intraepithelial lesion,715,305
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1833,Negative for intraepithelial lesion,713,373
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1834,Negative for intraepithelial lesion,1255,420
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1835,Negative for intraepithelial lesion,1214,566
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1836,Negative for intraepithelial lesion,1215,650
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1837,Negative for intraepithelial lesion,815,711
346,aff2bee962c634294622f44a16b4f968.png,10.6084/m9.figshare.12230708,1838,Negative for intraepithelial lesion,422,605
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1859,Negative for intraepithelial lesion,345,128
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1860,Negative for intraepithelial lesion,1157,139
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1861,Negative for intraepithelial lesion,1229,115
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1862,Negative for intraepithelial lesion,1260,115
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1863,Negative for intraepithelial lesion,849,893
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1864,Negative for intraepithelial lesion,260,609
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1865,Negative for intraepithelial lesion,1000,1000
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1866,LSIL,703,333
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1867,LSIL,763,455
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1868,LSIL,783,424
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1869,LSIL,648,389
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1870,LSIL,585,402
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1871,LSIL,583,427
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1872,LSIL,648,472
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1873,LSIL,692,501
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1874,LSIL,627,542
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1875,LSIL,647,590
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1876,LSIL,589,514
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1877,LSIL,527,504
343,b31ae3b8ec79bc3999e4165ca22ad373.png,10.6084/m9.figshare.12230699,1878,LSIL,493,621
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1879,LSIL,887,212
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1880,LSIL,784,456
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1881,LSIL,712,496
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1882,LSIL,643,498
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1883,LSIL,669,543
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1884,LSIL,585,507
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1885,LSIL,520,496
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1886,LSIL,593,436
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1887,LSIL,368,555
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1888,Negative for intraepithelial lesion,860,162
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1889,Negative for intraepithelial lesion,959,77
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1890,Negative for intraepithelial lesion,993,18
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1891,Negative for intraepithelial lesion,1118,288
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1892,Negative for intraepithelial lesion,1224,277
342,12c15166cc92ff5c3ef75f735704365e.png,10.6084/m9.figshare.12230696,1893,Negative for intraepithelial lesion,622,347
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1894,LSIL,812,315
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1895,LSIL,808,470
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1896,LSIL,840,408
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1897,LSIL,857,325
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1898,LSIL,838,272
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1899,LSIL,892,223
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1900,LSIL,927,239
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1901,LSIL,895,284
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1902,LSIL,955,327
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1903,Negative for intraepithelial lesion,132,388
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1904,Negative for intraepithelial lesion,1255,745
341,7da6d1898a00a92ef361c07b5a304ac2.png,10.6084/m9.figshare.12230693,1905,Negative for intraepithelial lesion,1015,762
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1906,ASC-H,548,133
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1907,ASC-H,527,233
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1908,ASC-H,615,240
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1909,ASC-H,612,175
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1910,ASC-H,667,90
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1911,ASC-H,707,243
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1912,ASC-H,777,119
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1913,ASC-H,809,173
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1914,ASC-H,879,199
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1915,ASC-H,840,252
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1916,ASC-H,762,252
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1917,ASC-H,823,308
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1918,ASC-H,842,360
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1919,ASC-H,884,330
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1920,ASC-H,958,285
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1921,ASC-H,1024,270
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1922,ASC-H,1067,475
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1923,ASC-H,1148,462
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1924,ASC-H,912,397
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1925,ASC-H,775,398
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1926,ASC-H,780,359
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1927,ASC-H,725,360
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1928,ASC-H,712,382
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1929,ASC-H,579,282
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1930,ASC-H,570,332
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1931,ASC-H,638,347
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1932,ASC-H,577,440
340,987a233d03cd94cd14e42ac9a2a5ab62.png,10.6084/m9.figshare.12230690,1933,ASC-H,688,465
